employee_id,employee_name,department,date,attendance_status,hours_worked,overtime_hours,wellbeing_score,task_overdue_count
E268,Sophia_10,QA,2025-03-02,Present,7.48,1.11,5.37,1
E076,Usman_69,Operations,2025-04-03,Present,8.7,0.09,6.36,1
E285,Bilal_39,Support,2025-03-24,Remote,0.0,0.0,4.75,0
E265,Mary_53,HR,2025-03-17,Absent,0.0,0.0,4.09,0
E011,Noor_90,HR,2025-04-08,Present,6.23,1.99,6.53,0
E183,Ali_12,Finance,2025-01-22,Absent,0.0,0.0,5.78,1
E046,Hina_76,QA,2025-03-17,Present,8.84,3.59,4.8,2
E064,Noor_91,Operations,2025-01-07,Absent,0.0,0.0,6.07,0
E189,Khadija_22,QA,2025-04-11,Remote,0.0,0.0,7.2,0
E297,Emma_75,Operations,2025-02-17,Remote,0.0,0.0,5.61,0
E272,David_89,Finance,2025-01-28,Present,10.5,1.94,7.4,1
E054,Fatima_37,QA,2025-04-24,Present,6.94,1.61,6.89,0
E182,Noor_57,Operations,2025-03-24,Present,8.91,2.86,5.51,0
E045,John_71,Finance,2025-04-12,Present,7.27,1.07,5.92,0
E003,Emma_61,Logistics,2025-02-05,Present,8.38,4.57,2.01,1
E236,Noor_88,QA,2025-04-17,Present,8.89,3.66,3.93,1
E061,Hina_64,Finance,2025-04-04,Present,9.94,1.9,4.68,0
E121,Ahmed_22,QA,2025-03-23,Present,8.73,2.21,4.69,0
E282,David_5,HR,2025-03-24,Absent,0.0,0.0,9.46,0
E235,Khadija_96,QA,2025-01-13,Present,11.46,0.45,2.33,2
E079,Zubair_9,Operations,2025-04-10,Present,8.74,1.79,7.38,0
E200,Fatima_69,Support,2025-02-11,Remote,0.0,0.0,3.17,1
E163,David_23,QA,2025-04-18,Present,6.06,3.72,5.02,0
E087,Hina_21,Logistics,2025-01-09,Absent,0.0,0.0,1.4,2
E172,Ali_94,QA,2025-01-14,Present,6.87,0.0,9.37,0
E040,Zubair_11,Operations,2025-02-27,Present,5.46,1.85,4.18,0
E031,Emma_48,Engineering,2025-03-15,Absent,0.0,0.0,6.09,0
E185,Bilal_30,HR,2025-03-27,Present,8.07,3.58,3.82,3
E249,Fatima_73,HR,2025-03-08,Absent,0.0,0.0,7.53,0
E087,Mary_65,QA,2025-02-09,Present,7.63,1.67,7.04,0
E217,John_37,Engineering,2025-02-06,Present,7.54,3.01,6.06,0
E030,Omar_33,Finance,2025-03-04,Present,9.16,0.26,6.88,0
E076,Bilal_31,Logistics,2025-03-10,Present,6.94,0.95,5.14,0
E047,Ayesha_54,Finance,2025-03-16,Present,9.57,4.14,6.59,0
E192,Bilal_12,Logistics,2025-03-13,Present,9.48,1.26,7.49,1
E244,Sara_89,Logistics,2025-02-16,Present,8.5,0.9,7.4,0
E174,Emma_48,Engineering,2025-03-16,Present,7.58,1.54,4.55,1
E045,David_87,HR,2025-02-10,Present,9.48,1.58,3.53,0
E083,Usman_93,Support,2025-03-17,Absent,0.0,0.0,4.19,1
E005,Sophia_66,Support,2025-04-18,Present,9.22,0.57,5.65,0
E047,Hina_16,Operations,2025-03-02,Present,7.78,1.39,6.72,0
E105,Sara_62,QA,2025-01-20,Present,8.29,0.0,8.39,1
E014,Ali_91,Engineering,2025-02-09,Present,5.95,0.0,3.86,0
E084,Bilal_41,QA,2025-04-10,Present,7.96,1.13,7.8,0
E213,David_48,Finance,2025-04-24,Absent,0.0,0.0,4.76,1
E167,Ayesha_65,HR,2025-02-28,Present,8.11,0.66,1.0,0
E239,Khadija_7,Engineering,2025-02-27,Present,6.65,1.01,6.39,0
E052,Sara_67,Logistics,2025-01-21,Present,7.46,2.71,6.95,0
E060,Ali_74,Operations,2025-03-03,Present,8.28,2.68,4.1,0
E129,Khadija_85,Finance,2025-02-25,Present,5.15,0.0,3.33,2
E135,Bilal_19,Engineering,2025-03-02,Present,8.35,2.89,8.26,0
E216,Emma_58,Sales,2025-04-29,Present,8.14,0.0,7.67,0
E248,Usman_2,QA,2025-01-20,Present,8.53,0.0,6.2,0
E041,Zubair_14,HR,2025-02-25,Present,7.9,2.46,2.59,0
E085,David_29,Sales,2025-03-16,Present,7.37,0.0,5.06,0
E026,Khadija_97,Finance,2025-02-25,Present,7.89,1.54,8.22,1
E113,Omar_87,Logistics,2025-01-18,Absent,0.0,0.0,6.45,0
E035,Sophia_68,Logistics,2025-02-02,Present,5.9,2.05,3.26,0
E059,Usman_80,Finance,2025-01-26,Present,7.63,2.04,5.13,0
E248,Khadija_83,Finance,2025-03-18,Present,4.67,0.0,6.19,0
E300,Ali_14,Engineering,2025-01-05,Present,8.51,2.32,5.56,0
E159,Ahmed_12,Support,2025-01-20,Present,8.24,2.45,5.67,0
E176,Sophia_83,Engineering,2025-03-14,Present,3.71,0.58,10.0,0
E167,Usman_20,Operations,2025-03-22,Present,8.81,1.41,4.05,0
E092,Emma_46,QA,2025-03-28,Present,9.56,3.12,5.1,0
E097,Ayesha_25,HR,2025-04-21,Remote,0.0,0.0,6.24,0
E266,Ali_97,Operations,2025-01-27,Present,5.83,0.92,2.94,1
E280,Emma_25,Finance,2025-02-05,Present,8.19,1.75,6.49,0
E279,John_44,QA,2025-01-14,Present,6.03,3.73,6.76,3
E208,Khadija_17,HR,2025-04-27,Present,6.78,1.05,5.25,0
E200,Noor_70,Support,2025-02-07,Present,8.52,1.1,5.51,0
E083,Zubair_25,Sales,2025-02-24,Present,7.74,1.82,6.21,0
E196,David_2,Operations,2025-03-27,Present,8.32,1.21,3.82,1
E257,Khadija_75,Finance,2025-04-26,Present,9.47,0.3,9.18,0
E287,Ahmed_37,Operations,2025-03-16,Absent,0.0,0.0,4.57,1
E281,John_90,Operations,2025-02-06,Present,6.79,2.22,8.63,0
E228,Emma_76,Engineering,2025-02-03,Present,10.49,2.34,5.93,1
E202,Sophia_18,Operations,2025-03-10,Present,8.07,0.43,2.26,1
E296,John_49,Sales,2025-02-07,Present,7.34,0.65,8.94,0
E089,Khadija_86,HR,2025-04-08,Absent,0.0,0.0,5.38,0
E094,David_96,Logistics,2025-03-31,Present,9.41,2.31,7.36,0
E036,Bilal_46,Logistics,2025-02-02,Present,7.13,2.35,2.97,0
E272,Ahmed_98,Finance,2025-01-05,Present,8.48,0.0,6.93,0
E059,Omar_8,HR,2025-04-12,Present,5.51,1.15,4.5,0
E241,Khadija_2,Sales,2025-02-24,Present,9.02,2.28,7.44,0
E024,Noor_77,Finance,2025-01-06,Present,7.48,1.55,5.7,0
E265,Ali_22,Engineering,2025-01-19,Present,7.15,1.98,5.51,1
E031,Khadija_11,Support,2025-02-14,Present,8.42,0.0,7.36,1
E078,Mary_14,QA,2025-02-14,Present,9.85,1.47,5.59,0
E088,Ayesha_15,QA,2025-04-16,Present,8.44,0.0,2.55,3
E209,Noor_54,Support,2025-02-10,Present,7.1,3.35,5.13,1
E275,Usman_66,Finance,2025-04-23,Present,7.55,1.16,4.45,0
E004,Ali_12,Sales,2025-04-23,Present,7.68,1.27,5.14,0
E233,Emma_68,Support,2025-01-08,Present,9.47,3.49,7.35,1
E200,Mary_64,Support,2025-04-16,Present,8.34,0.64,7.37,1
E120,Hina_84,QA,2025-03-15,Absent,0.0,0.0,4.9,1
E209,Sophia_8,Support,2025-03-19,Absent,0.0,0.0,5.39,2
E238,Mary_29,HR,2025-02-18,Remote,0.0,0.0,5.77,0
E080,Khadija_3,Sales,2025-02-22,Present,5.34,2.04,5.43,1
E267,Usman_67,QA,2025-02-01,Present,9.2,1.99,8.29,0
E127,Sara_61,Sales,2025-03-26,Present,5.54,1.82,9.85,0
E264,Ayesha_32,Engineering,2025-03-31,Absent,0.0,0.0,8.08,0
E063,Sophia_93,Engineering,2025-01-08,Absent,0.0,0.0,6.73,0
E037,Mary_54,Engineering,2025-02-24,Present,9.54,0.0,5.72,1
E135,Fatima_97,HR,2025-04-08,Present,9.52,1.27,3.69,0
E148,Usman_61,Finance,2025-02-27,Present,8.94,0.13,3.8,1
E298,Omar_1,Operations,2025-01-07,Absent,0.0,0.0,7.95,0
E119,Sophia_88,HR,2025-03-19,Present,7.34,2.78,5.69,0
E242,Fatima_34,HR,2025-01-10,Absent,0.0,0.0,8.64,1
E174,Mary_99,Finance,2025-03-14,Present,8.98,2.88,7.4,0
E118,Emma_64,Operations,2025-03-02,Present,7.91,2.1,6.64,0
E216,Mary_20,Finance,2025-03-18,Present,6.65,0.11,6.26,2
E221,Ahmed_4,Logistics,2025-01-27,Present,8.27,1.86,3.37,3
E121,Usman_14,HR,2025-04-08,Present,8.29,1.85,7.63,0
E191,John_36,Finance,2025-01-12,Present,8.77,0.0,7.08,1
E143,Zubair_6,Sales,2025-03-25,Remote,0.0,0.0,2.54,0
E228,Sophia_58,QA,2025-01-25,Present,6.93,2.19,2.65,0
E264,Bilal_11,HR,2025-03-06,Present,6.82,2.88,5.43,0
E265,Hina_10,QA,2025-01-29,Present,6.89,0.0,8.08,0
E150,John_99,HR,2025-03-05,Present,8.47,0.46,3.93,0
E288,Emma_65,Finance,2025-02-28,Present,8.75,0.71,2.96,1
E063,Mary_97,QA,2025-01-06,Present,9.18,1.58,4.42,1
E253,Ali_80,Support,2025-03-02,Present,8.51,1.74,5.65,0
E260,Bilal_23,Support,2025-04-17,Present,6.84,0.0,8.67,1
E202,Zubair_89,Logistics,2025-01-14,Present,6.27,3.78,5.54,3
E136,Ahmed_67,Engineering,2025-02-08,Present,7.68,2.34,4.34,0
E011,Sara_54,HR,2025-04-30,Absent,0.0,0.0,6.82,2
E035,Emma_43,Logistics,2025-04-18,Present,7.23,1.54,4.84,0
E291,Ahmed_64,HR,2025-04-04,Present,8.83,0.0,5.31,0
E287,Hina_56,Sales,2025-02-14,Present,7.04,0.0,8.55,0
E130,John_89,QA,2025-04-17,Present,8.58,0.0,7.97,0
E207,Sara_58,Support,2025-03-22,Present,6.45,0.76,2.1,0
E275,Ahmed_64,Support,2025-02-03,Present,5.61,0.0,7.96,0
E210,Ayesha_8,HR,2025-04-27,Present,8.66,2.51,1.4,0
E131,Sara_82,Support,2025-03-26,Present,8.92,2.47,7.03,1
E077,Khadija_5,QA,2025-02-12,Present,7.07,1.47,4.06,1
E016,Ahmed_83,Finance,2025-01-11,Present,8.15,0.0,5.91,0
E146,Omar_50,QA,2025-01-16,Present,7.04,1.11,4.81,0
E007,Sara_5,Engineering,2025-01-14,Present,8.37,0.0,9.44,0
E244,Zubair_5,Operations,2025-04-13,Present,9.46,3.12,6.36,2
E259,Ayesha_88,Finance,2025-03-04,Present,7.45,2.61,5.64,2
E210,Omar_4,HR,2025-02-01,Present,7.38,3.45,2.52,1
E052,Bilal_40,Sales,2025-04-28,Present,8.76,0.84,4.31,0
E132,John_10,QA,2025-03-27,Present,9.22,2.7,6.67,0
E182,Sophia_21,QA,2025-01-22,Present,6.19,2.17,6.17,0
E300,John_52,HR,2025-04-03,Present,7.18,0.0,3.58,0
E045,Omar_36,Support,2025-04-09,Present,7.19,0.12,4.15,0
E175,David_19,Operations,2025-01-31,Present,7.55,0.91,6.62,0
E095,Ahmed_26,Support,2025-01-07,Present,7.66,3.05,5.29,0
E246,David_82,Finance,2025-01-10,Present,5.87,6.43,9.53,0
E069,Bilal_6,QA,2025-01-04,Present,8.39,1.47,7.54,0
E059,Usman_53,HR,2025-03-15,Present,9.42,0.45,5.3,0
E282,John_4,Engineering,2025-03-22,Present,7.34,1.67,6.79,0
E267,Mary_35,Sales,2025-04-09,Present,9.8,1.3,3.6,0
E173,Fatima_88,QA,2025-03-06,Present,7.74,3.12,5.46,2
E077,Usman_77,HR,2025-03-16,Absent,0.0,0.0,1.67,1
E281,Sara_10,HR,2025-03-31,Present,6.4,1.19,5.93,0
E145,Ayesha_57,Finance,2025-02-12,Present,9.7,2.48,1.99,1
E205,Mary_7,Operations,2025-01-13,Present,6.67,0.75,9.79,1
E054,Khadija_74,Finance,2025-04-29,Present,7.04,1.38,9.82,0
E198,Ayesha_53,Operations,2025-04-02,Present,9.24,0.62,6.46,0
E219,Khadija_70,Sales,2025-03-30,Present,8.64,0.77,8.38,0
E280,Khadija_72,Engineering,2025-04-15,Present,8.17,0.0,7.61,0
E054,Ayesha_45,Logistics,2025-04-02,Remote,0.0,0.0,8.8,0
E098,Noor_28,Sales,2025-01-16,Present,8.58,4.34,3.99,0
E215,Omar_77,Support,2025-01-08,Present,9.08,0.41,6.42,0
E137,Hina_62,HR,2025-03-14,Present,9.7,0.84,6.86,0
E060,Bilal_87,Logistics,2025-04-23,Present,9.08,0.21,6.68,0
E182,John_44,Finance,2025-02-13,Present,7.96,2.18,5.18,0
E273,Omar_88,Finance,2025-03-16,Present,9.52,2.01,7.44,0
E127,Bilal_29,Finance,2025-04-26,Present,9.53,3.4,4.69,0
E268,Emma_44,Operations,2025-03-10,Present,7.16,2.03,6.37,0
E299,Sara_95,Logistics,2025-01-08,Present,9.29,0.46,8.8,0
E253,Mary_8,Engineering,2025-02-20,Present,7.21,1.04,5.21,1
E154,Noor_43,Sales,2025-02-23,Present,6.53,1.41,7.68,1
E038,Mary_85,QA,2025-01-26,Present,5.66,1.92,5.96,0
E219,Sophia_16,Logistics,2025-01-16,Present,7.89,3.37,6.34,0
E177,Omar_80,Operations,2025-04-24,Absent,0.0,0.0,7.5,2
E224,John_74,Logistics,2025-04-03,Present,7.25,3.03,5.46,2
E134,Ayesha_52,Support,2025-04-13,Present,9.8,2.32,4.34,0
E174,David_26,Sales,2025-04-22,Present,8.93,1.49,7.13,0
E207,David_98,Operations,2025-02-16,Remote,0.0,0.0,8.9,0
E252,Mary_95,Finance,2025-01-23,Present,9.32,0.0,5.54,0
E125,David_12,Sales,2025-04-12,Present,8.1,2.63,7.4,0
E149,Sara_29,Support,2025-04-26,Present,6.91,2.63,4.4,0
E150,Noor_24,HR,2025-04-14,Present,10.0,1.12,3.97,3
E138,Fatima_98,Finance,2025-01-20,Present,6.74,4.01,6.92,0
E245,Bilal_79,Sales,2025-03-13,Present,8.21,1.59,5.13,0
E155,Hina_96,HR,2025-03-05,Present,5.8,1.73,5.89,0
E256,Noor_98,Sales,2025-02-25,Present,8.82,2.79,8.78,0
E193,Hina_85,Operations,2025-02-22,Present,6.24,0.0,3.42,1
E276,Fatima_3,Logistics,2025-01-04,Absent,0.0,0.0,7.49,0
E083,Sophia_81,Support,2025-01-17,Present,9.33,0.0,7.2,0
E133,John_49,HR,2025-03-28,Absent,0.0,0.0,7.72,0
E272,Sophia_12,Finance,2025-02-17,Present,8.72,5.28,3.54,0
E043,Fatima_32,Sales,2025-03-10,Present,7.47,3.45,7.03,0
E209,Noor_25,Finance,2025-04-09,Present,9.93,2.38,9.64,0
E119,Khadija_8,Support,2025-04-04,Present,7.03,0.0,7.48,0
E250,Bilal_35,Engineering,2025-04-22,Absent,0.0,0.0,5.6,0
E121,Mary_38,HR,2025-02-17,Present,9.26,1.49,2.9,1
E158,Ayesha_21,Support,2025-03-31,Absent,0.0,0.0,8.06,0
E266,Sophia_86,Finance,2025-01-12,Present,6.67,1.78,7.83,0
E086,Hina_50,HR,2025-04-27,Present,6.31,2.2,5.67,0
E127,Omar_56,HR,2025-02-04,Present,8.37,3.45,5.74,1
E264,Sara_64,Operations,2025-04-04,Present,9.05,0.0,4.48,0
E260,Hina_15,QA,2025-04-21,Present,7.39,0.04,3.81,1
E063,Zubair_9,Logistics,2025-01-01,Remote,0.0,0.0,9.47,0
E189,Sara_37,Finance,2025-03-27,Present,9.42,2.86,3.57,1
E076,Ayesha_19,Finance,2025-04-14,Present,5.81,3.72,9.19,2
E254,Sara_96,QA,2025-04-29,Present,8.97,3.14,3.75,1
E183,Sophia_6,Engineering,2025-03-30,Present,9.18,3.9,5.48,1
E031,Usman_47,HR,2025-04-17,Present,8.75,2.5,5.74,0
E119,Khadija_71,Logistics,2025-03-30,Absent,0.0,0.0,4.04,0
E251,Noor_51,Support,2025-04-16,Present,7.85,2.75,6.56,0
E070,Mary_3,QA,2025-01-07,Present,6.87,2.84,3.75,1
E152,John_78,HR,2025-01-13,Absent,0.0,0.0,7.57,0
E076,Usman_97,Finance,2025-04-22,Present,9.63,0.0,6.08,1
E160,Hina_42,HR,2025-04-20,Present,9.67,0.59,3.79,1
E155,Usman_15,HR,2025-02-22,Present,6.45,2.27,5.6,1
E144,Sara_38,QA,2025-04-01,Present,7.19,1.68,7.85,0
E053,Ahmed_75,Logistics,2025-04-01,Present,7.38,0.9,6.53,0
E101,David_27,QA,2025-02-05,Present,8.87,0.12,5.82,0
E095,Noor_81,Sales,2025-03-04,Present,8.56,1.21,2.44,1
E110,Zubair_44,QA,2025-04-18,Absent,0.0,0.0,7.78,0
E277,Zubair_7,QA,2025-01-26,Present,7.3,2.44,7.75,0
E043,Ayesha_78,Logistics,2025-04-11,Present,7.61,2.75,7.23,0
E054,David_86,Sales,2025-04-26,Present,6.96,0.58,4.71,1
E189,Sophia_72,Operations,2025-01-25,Present,8.0,4.05,4.8,1
E294,Khadija_34,Engineering,2025-01-31,Present,6.55,0.92,1.0,0
E278,Noor_55,Operations,2025-02-28,Absent,0.0,0.0,6.47,0
E288,Zubair_80,HR,2025-02-14,Present,6.49,0.59,8.98,0
E255,Emma_22,Finance,2025-04-19,Present,9.31,2.06,1.66,1
E176,David_98,Finance,2025-04-20,Present,6.35,1.32,2.75,2
E083,Ali_54,Support,2025-03-26,Present,6.6,2.73,8.14,1
E016,Omar_80,Support,2025-01-09,Present,7.06,2.78,3.78,0
E057,Ayesha_13,Support,2025-03-15,Absent,0.0,0.0,7.44,0
E123,Sophia_62,Sales,2025-01-22,Present,8.68,2.71,3.02,0
E085,Khadija_99,HR,2025-01-07,Present,9.64,4.02,5.84,3
E073,Fatima_25,Finance,2025-03-28,Present,7.14,1.58,5.64,0
E196,Usman_9,Sales,2025-01-27,Present,7.87,0.88,6.7,0
E192,Sara_83,Logistics,2025-03-20,Present,6.92,4.97,6.15,0
E014,Sophia_70,HR,2025-01-21,Present,7.71,0.15,7.96,0
E079,Noor_81,HR,2025-01-10,Present,6.66,3.16,5.64,2
E266,Sara_56,Logistics,2025-02-27,Present,8.77,0.0,5.31,2
E135,Emma_88,Sales,2025-04-28,Present,8.99,3.16,2.41,0
E100,Ali_10,Finance,2025-04-11,Present,6.95,4.18,9.15,1
E100,Omar_50,HR,2025-03-24,Present,10.27,0.05,4.88,0
E112,Bilal_74,HR,2025-04-16,Present,7.48,1.82,8.16,2
E217,Ali_4,Finance,2025-01-26,Present,7.64,0.0,4.6,0
E173,David_20,Finance,2025-02-27,Absent,0.0,0.0,3.62,0
E012,Emma_92,Operations,2025-03-19,Absent,0.0,0.0,8.19,0
E020,Bilal_5,Finance,2025-02-24,Present,9.15,4.04,9.91,1
E242,Ayesha_29,QA,2025-04-30,Present,7.72,0.64,6.6,1
E281,Emma_89,Engineering,2025-01-15,Present,6.28,0.25,10.0,0
E080,Ali_52,Engineering,2025-04-03,Present,7.2,0.76,4.25,0
E039,Khadija_50,Sales,2025-04-11,Present,7.62,3.53,6.43,0
E119,Hina_80,Support,2025-04-20,Present,7.78,0.05,4.56,0
E099,Sara_55,Operations,2025-03-26,Present,8.47,0.0,7.11,2
E244,Usman_89,Support,2025-02-03,Present,7.83,0.0,5.08,0
E032,Bilal_27,HR,2025-04-26,Present,8.31,2.64,8.62,1
E251,Khadija_13,Operations,2025-04-11,Present,8.11,0.0,5.24,1
E081,Noor_41,Finance,2025-03-02,Present,6.88,1.62,7.72,0
E079,Hina_3,HR,2025-04-07,Present,8.54,2.43,2.4,0
E127,Zubair_6,QA,2025-04-26,Present,4.72,1.2,3.38,2
E146,Ahmed_74,Finance,2025-02-04,Present,8.17,0.9,4.42,0
E042,Mary_22,Sales,2025-04-26,Present,7.92,1.27,5.36,0
E089,Ahmed_40,HR,2025-03-01,Present,6.57,0.95,5.16,0
E102,Omar_11,Sales,2025-03-18,Present,7.57,0.0,4.21,0
E203,Ali_63,Engineering,2025-01-19,Present,7.92,3.15,5.35,1
E266,John_47,Operations,2025-03-10,Present,7.0,1.81,6.76,0
E134,Omar_17,Logistics,2025-01-04,Present,8.96,5.13,4.63,1
E300,Usman_66,Finance,2025-02-16,Present,7.07,2.05,6.35,0
E163,Bilal_35,Operations,2025-03-17,Present,10.29,0.38,4.55,0
E002,Khadija_78,Support,2025-04-10,Present,7.99,2.14,5.44,0
E018,Noor_33,Support,2025-03-29,Absent,0.0,0.0,8.48,0
E046,Sophia_19,Sales,2025-03-21,Present,8.31,0.0,5.48,0
E198,Zubair_79,Logistics,2025-04-01,Present,9.93,1.61,3.3,3
E100,Omar_7,Logistics,2025-03-03,Present,7.11,0.7,7.38,1
E212,Zubair_47,Sales,2025-02-03,Remote,0.0,0.0,5.65,0
E140,Emma_84,Logistics,2025-04-16,Present,5.71,2.49,4.79,1
E198,Bilal_52,HR,2025-03-22,Present,8.96,0.71,6.1,0
E100,Omar_27,Sales,2025-04-19,Present,9.05,1.6,7.62,0
E266,Usman_3,Operations,2025-03-01,Absent,0.0,0.0,10.0,0
E175,Hina_36,HR,2025-03-11,Present,5.57,2.82,4.8,0
E017,Mary_59,Operations,2025-01-29,Absent,0.0,0.0,2.55,2
E276,Zubair_17,Engineering,2025-02-08,Present,9.28,1.92,4.14,0
E281,Omar_33,Sales,2025-01-04,Present,5.73,4.89,6.24,1
E291,Sara_44,HR,2025-01-03,Present,8.25,2.19,3.35,0
E032,Usman_31,Finance,2025-03-07,Present,6.8,1.96,6.36,1
E018,Ali_26,HR,2025-03-28,Present,5.67,1.03,6.57,1
E113,Ayesha_6,Sales,2025-02-13,Present,7.02,0.0,4.58,1
E264,Zubair_90,Operations,2025-03-29,Present,9.24,0.0,7.17,0
E122,David_51,Logistics,2025-01-22,Present,8.14,2.0,5.56,1
E031,Zubair_15,Logistics,2025-02-27,Present,7.48,0.14,6.84,0
E294,Omar_72,Operations,2025-01-11,Present,7.67,0.0,5.22,1
E170,Ayesha_72,QA,2025-01-25,Present,7.66,0.75,7.19,0
E106,Sophia_46,Engineering,2025-02-11,Present,6.66,0.17,6.39,0
E056,Sara_42,Support,2025-03-17,Present,7.51,0.59,5.51,1
E178,Noor_50,HR,2025-03-19,Present,8.3,2.35,4.53,0
E090,David_31,QA,2025-04-15,Present,8.17,0.0,5.52,0
E157,Khadija_15,Logistics,2025-01-02,Present,7.0,1.92,6.13,0
E181,Bilal_51,Engineering,2025-03-05,Present,7.34,2.45,4.35,0
E155,Khadija_4,Operations,2025-01-04,Present,9.24,1.21,3.4,0
E090,Omar_25,Operations,2025-02-26,Present,8.86,0.87,10.0,1
E273,Emma_74,QA,2025-02-23,Present,8.94,0.0,3.75,1
E183,Sara_95,Sales,2025-02-20,Present,5.86,1.91,6.27,0
E276,Noor_67,QA,2025-04-20,Present,8.41,3.96,8.19,2
E105,Fatima_89,Finance,2025-04-19,Absent,0.0,0.0,6.99,2
E170,Emma_52,Engineering,2025-01-25,Present,6.85,2.0,8.61,0
E142,Noor_95,Sales,2025-03-19,Present,6.57,3.4,6.24,1
E235,Hina_88,HR,2025-01-28,Present,7.29,1.95,5.65,0
E055,Ayesha_12,QA,2025-02-06,Present,9.57,2.38,9.37,0
E014,Sophia_53,Finance,2025-04-22,Present,6.18,0.0,5.88,0
E034,Emma_41,Operations,2025-03-08,Absent,0.0,0.0,2.01,2
E262,Usman_59,QA,2025-04-06,Present,8.4,2.33,7.15,1
E227,David_25,QA,2025-01-12,Present,6.24,0.0,6.0,0
E190,Hina_33,Operations,2025-04-05,Present,7.97,1.99,5.82,0
E090,Emma_67,HR,2025-01-05,Remote,0.0,0.0,5.16,0
E212,Sara_89,HR,2025-03-01,Present,7.41,1.66,2.35,1
E271,Bilal_29,QA,2025-03-05,Present,8.19,0.0,5.84,0
E236,Usman_66,Engineering,2025-02-01,Present,8.67,1.61,3.36,1
E163,Noor_73,Finance,2025-01-30,Present,6.72,0.0,4.81,1
E262,Mary_37,HR,2025-02-03,Absent,0.0,0.0,8.95,1
E144,Khadija_91,Engineering,2025-02-21,Present,8.51,0.74,6.34,0
E178,Hina_91,Logistics,2025-02-19,Present,10.59,3.43,6.09,0
E055,David_39,HR,2025-03-01,Present,6.29,4.17,3.78,2
E106,Sophia_55,Finance,2025-01-30,Present,9.14,2.65,7.12,1
E096,Emma_43,Support,2025-03-03,Present,5.21,3.84,5.25,1
E202,Noor_40,HR,2025-02-13,Present,8.73,1.57,2.71,0
E006,Zubair_34,Finance,2025-02-11,Present,8.89,1.21,4.29,0
E121,Emma_26,Logistics,2025-04-25,Present,10.43,5.33,7.96,1
E232,John_95,Operations,2025-03-23,Present,8.15,1.73,7.23,1
E030,David_47,Sales,2025-02-17,Present,8.29,0.0,1.61,2
E130,Sara_34,Engineering,2025-04-27,Present,7.8,2.2,3.97,2
E036,Ayesha_64,Logistics,2025-01-09,Present,4.6,0.78,3.11,2
E111,Usman_15,Finance,2025-02-12,Present,7.26,0.56,5.93,1
E091,Ahmed_53,Sales,2025-04-28,Present,8.5,0.44,9.5,1
E030,Omar_93,Sales,2025-04-11,Present,10.24,2.51,5.83,2
E223,Sara_51,HR,2025-04-12,Present,8.9,0.61,5.78,1
E152,Ahmed_59,Sales,2025-02-02,Present,7.72,0.88,1.9,0
E210,Zubair_40,Finance,2025-03-07,Remote,0.0,0.0,2.76,1
E261,Sophia_95,Support,2025-04-06,Absent,0.0,0.0,5.97,0
E095,Hina_99,Operations,2025-03-31,Absent,0.0,0.0,1.95,0
E186,Zubair_32,Logistics,2025-01-10,Present,9.49,2.71,3.36,0
E258,Emma_95,Finance,2025-02-19,Present,10.11,0.47,6.65,1
E078,Emma_57,Operations,2025-01-28,Absent,0.0,0.0,4.93,0
E207,Ayesha_45,QA,2025-04-05,Present,8.19,1.22,7.1,0
E198,John_29,Operations,2025-04-25,Present,5.92,4.79,8.05,0
E080,Bilal_67,Finance,2025-04-15,Present,6.1,4.22,7.41,0
E274,Ayesha_25,Logistics,2025-04-17,Present,7.81,0.0,5.97,1
E030,Fatima_64,HR,2025-02-09,Present,8.73,1.54,3.62,1
E285,Sophia_32,Support,2025-01-28,Present,8.39,1.6,8.07,0
E012,Bilal_83,Support,2025-04-28,Present,6.69,2.66,2.99,1
E001,Bilal_24,Sales,2025-04-17,Present,7.81,3.97,4.62,2
E117,John_11,Logistics,2025-01-14,Present,7.26,0.0,5.52,0
E051,Emma_45,Support,2025-03-13,Present,6.19,0.0,6.2,1
E128,Ahmed_1,HR,2025-01-02,Present,7.07,0.87,5.9,0
E144,Usman_14,Support,2025-03-12,Absent,0.0,0.0,6.86,0
E034,Noor_26,Sales,2025-01-31,Present,7.87,3.99,4.93,1
E053,Omar_32,Operations,2025-02-16,Present,9.52,3.05,6.7,1
E120,Usman_87,QA,2025-01-31,Present,7.5,0.0,7.48,0
E078,Bilal_67,Engineering,2025-01-23,Absent,0.0,0.0,4.74,0
E107,Ayesha_83,Engineering,2025-01-07,Present,8.32,1.0,5.51,1
E182,Usman_31,Engineering,2025-05-01,Present,8.22,2.1,7.53,0
E031,David_48,Logistics,2025-04-10,Present,7.8,1.4,6.66,2
E121,Sophia_1,Sales,2025-01-11,Present,7.94,0.84,3.94,1
E181,Bilal_11,Sales,2025-03-29,Present,9.69,0.47,4.95,0
E114,David_54,Support,2025-04-16,Present,8.3,2.54,3.26,0
E150,Ayesha_19,Support,2025-03-26,Present,8.41,1.93,5.96,0
E006,Sara_89,Support,2025-01-08,Present,8.72,0.0,5.43,0
E216,Hina_5,Finance,2025-04-25,Absent,0.0,0.0,5.33,1
E299,Ahmed_97,HR,2025-02-23,Present,8.87,0.92,6.06,0
E276,Mary_57,Logistics,2025-02-04,Present,9.91,1.16,7.65,0
E276,Omar_13,Support,2025-02-01,Absent,0.0,0.0,3.12,2
